rho,k00,k01,k02,k03,k10,k11,k12,k13,b00,b01,b02,b03,b10,b11,b12,b13,label,run_dir
0.1,0.03215377415449848,0.37621677031576595,0.4557014474745554,0.41965246208400975,0.4165532519856584,0.03824088811069199,0.14576117993448418,0.010951552092084664,3.0171495137098794,5.05248258881153,0.6065091469082599,0.9055545609208965,0.8048128226330091,0.9526411955079462,0.9784741864139522,0.6998506668434321,fern,sweep_results/rho_0.10/test_1040
0.1,0.6553587167570389,0.020314797265012844,0.8368021756633409,0.6856104455933997,0.4797731904294469,0.07113062867129226,0.03594466473676449,0.07751605301553903,1.5040186556941944,3.1471958391190773,2.0036436601993306,1.6314805664789542,3.721165819719164,1.1127261423227122,1.4221845005951856,1.0120864518818877,fern,sweep_results/rho_0.10/test_1043
0.1,0.03657840468275875,0.20697160443732665,0.4578113165046627,0.06270928138380007,0.2770723009295519,0.04174679235009227,0.01638357343549819,0.035580238093877545,2.6645553192213316,2.1778624744199973,1.1804359581193595,2.6663275405147067,0.6221537195895259,0.8700451815018863,0.5611613898182528,1.9764646621086372,fern,sweep_results/rho_0.10/test_1051
0.1,0.037191791845115584,0.10765183186695045,0.05067170114578241,0.01335908015958808,0.015330159405224997,0.45530993067976167,0.20972060912600654,0.012406371816860466,3.489317569932193,0.5996469325937531,4.313191771668531,1.3214626343795304,1.1346712619256214,5.303420506707661,0.7834764822936605,2.5809848056935096,fern,sweep_results/rho_0.10/test_1090
0.1,0.46630370541747757,0.17393732487488398,0.02088452032224374,0.15453169805931152,0.05090845189128074,0.11569779902476116,0.5639963633875609,0.8860916657663842,2.472821925588177,3.4821930710677034,1.030500744040816,0.8138102109861443,5.444465147314027,1.7766817501947991,1.0536323786441821,2.2112631666803364,fern,sweep_results/rho_0.10/test_1112
0.1,0.021773005522745425,0.383358894449818,0.044256732295543964,0.3267413233592389,0.4766925419011122,0.010789115644402393,0.06420070912375203,0.42631478978522247,3.9033978134845895,4.994385509576385,1.7506013093976713,2.1869726268153773,0.7281277044055798,1.3396622988804578,4.456382842732923,0.6316566836441848,fern,sweep_results/rho_0.10/test_1132
0.1,0.22596302571616037,0.24965016090797476,0.21479006729066952,0.2764972325524821,0.9838072355592804,0.10370128950059701,0.045523280343565,0.02651455087646983,3.1475650541496045,3.5969913048681317,1.2128523735657497,0.8411780660680851,4.6510767032029445,1.1216331138769349,3.243500248134391,1.1471677208788218,fern,sweep_results/rho_0.10/test_1144
0.1,0.020104177569031056,0.03324905080460862,0.031310784172029385,0.2154467337725743,0.02570462362265255,0.12466284570461794,0.4355745687174947,0.019158171553690838,3.496139389025907,3.735369338625701,1.247526366203948,0.6268467604983363,2.9971840807703702,0.50894647503577,0.5996555096720743,1.0734787130186512,fern,sweep_results/rho_0.10/test_1153
0.1,0.2455100989961563,0.08404212722528356,0.45169720115218276,0.03816554178592083,0.06000793984900102,0.4337527652558763,0.04078557578878414,0.06930095203065446,3.149886668609589,5.392557486739857,1.2986675972269766,0.9309893801274491,4.23778539954538,5.165437401163369,2.0947873266165096,4.750007887643403,fern,sweep_results/rho_0.10/test_1158
0.1,0.7168303471263731,0.022227615425544942,0.18122478018828153,0.08572640462168664,0.07056587968563671,0.038439563809691296,0.4251676819177946,0.01890525437271529,1.5888871398305096,2.723578482050535,5.181262655450294,1.098860805671455,3.7786541903741124,3.776182951474359,4.770737945888918,5.123550803225014,fern,sweep_results/rho_0.10/test_1171
0.1,0.0196796797809306,0.012344863667993679,0.18427380741002158,0.02105765283786165,0.049487355289228735,0.18629660601275327,0.6941129031237686,0.4089540234211957,2.877225127322484,1.7681896461287392,3.1103686939016515,5.135805716721692,4.26347532953246,3.180204266976091,1.5853855374976857,0.8819300551178366,fern,sweep_results/rho_0.10/test_1216
0.1,0.048969890920521265,0.05380952397687442,0.07402789026455135,0.5277601983753216,0.1480438415397706,0.34399061293073746,0.4574011567960003,0.2092478866957678,2.9169709074880963,3.5584825643797355,3.0030905800761434,0.9543412395983674,3.778176594559426,3.007329676905833,0.7466905804288133,2.5482117577138883,fern,sweep_results/rho_0.10/test_1248
0.1,0.010234289079336071,0.026341683905587138,0.12984863260559426,0.13801073247927523,0.439643189318708,0.4042191091730385,0.19363132049389803,0.6292983965820903,2.766622501897872,3.9638768592858313,1.0345596426267558,0.7031820175083529,0.8565867807613107,2.7879810226555475,2.7318506344857116,2.6674390664805006,fern,sweep_results/rho_0.10/test_1298
0.1,0.3796664091602214,0.107441801499444,0.01006143778248523,0.308093618223463,0.11692683606230676,0.013825046087128725,0.14242565222472003,0.01136079604550373,2.3920230406369614,3.7813389516389893,3.716264517396855,2.668453269114699,5.2483135952135305,0.7564163817053298,0.7179215434434133,3.924739829792586,fern,sweep_results/rho_0.10/test_1344
0.1,0.07546023152064348,0.30457204944728883,0.057383711386725864,0.9006211218805297,0.16913560442523637,0.012447617000341634,0.04465857988003522,0.1830673536621296,3.0824791393620097,2.184975210576355,4.879907190560605,1.4882884196565087,2.039122165328241,2.254769625603043,1.2594803988261873,5.208521881149657,fern,sweep_results/rho_0.10/test_1373
0.1,0.011177911520166724,0.2794180859067797,0.022768810041689205,0.019133652117915054,0.010315860287196702,0.06525603192883567,0.13783332999621403,0.04949621687077677,3.0049795148973972,3.7024079910992387,1.5134790496193942,3.1285719584945832,0.5121943824394766,0.6517077400018725,3.4856136257240493,0.5028026120769183,fern,sweep_results/rho_0.10/test_1386
0.1,0.08651447503924406,0.9165878283010871,0.17298238768615953,0.0372649177848657,0.015553525074137625,0.1496625990232658,0.01369611835222561,0.3069434221602063,2.505303522060333,2.271391077236681,5.2377492021878975,1.7942394429540858,2.069765275962015,2.4593673336653805,4.142427115294222,3.9226847065499384,fern,sweep_results/rho_0.10/test_1431
0.1,0.06603765515472551,0.7605786772057094,0.01839559884230093,0.4674193922983062,0.027652999741991206,0.8705994083647877,0.017593664541394684,0.1520596673973323,3.4179795349085347,4.376105643320283,3.6764330102441254,3.2689177756354924,0.7674689090233786,0.9028507541137236,0.5696885972512347,4.605224393825569,fern,sweep_results/rho_0.10/test_1440
0.1,0.6431660028831852,0.08684386480404334,0.011276046378690301,0.19302147744031117,0.07032192288299982,0.0837394265643329,0.0209733033680649,0.07599364116252359,2.067579726473647,3.5262212563834865,3.377699807029293,2.3641171049823493,0.5020862365719071,1.0009110806095016,0.5209025613708094,0.6085433705590028,fern,sweep_results/rho_0.10/test_1446
0.1,0.05772977801828778,0.01815795645744082,0.39095772477840646,0.08325854560981262,0.03311090912041912,0.4503891672628312,0.38014869809122304,0.01334550416911986,3.687306427478439,4.296338002440471,2.1165740593192996,0.554074542510548,0.6401497397895486,3.7381593705492535,0.9941780246683245,1.983619599763172,fern,sweep_results/rho_0.10/test_1456
0.1,0.2621136382464848,0.48311008756306284,0.2603607965546826,0.025864485446265274,0.01719670234721504,0.0791211327843999,0.14008028598298827,0.07770712381340528,3.382747781484735,4.2786002677789465,5.025931169755946,0.7938908877715521,0.596877010806115,3.372101254169555,0.8863169173939657,1.2640706748419108,fern,sweep_results/rho_0.10/test_1492
0.1,0.17334446764827943,0.16562227364280616,0.7071090035026846,0.15401687161810398,0.9029524854056269,0.039200703197212805,0.12872469299619752,0.04100124562735211,3.307899493945248,3.420669415031047,3.210872810898238,4.439744023793778,0.8484708579347411,4.155118417770511,2.0449836409685833,1.6375535729817694,fern,sweep_results/rho_0.10/test_1551
0.1,0.01540164002783937,0.042915084032906864,0.06692601915322689,0.14233273145942713,0.010295620876650521,0.01098022568483226,0.061641132502171306,0.7979229297710669,4.783556796921245,4.503957589815795,4.907193099660652,0.6431422043662313,5.2902199313192275,4.134373641549445,0.5049390330359168,0.9184175590885963,fern,sweep_results/rho_0.10/test_1577
0.1,0.16818962527679118,0.012730484171377333,0.035493843155644404,0.1254648919407588,0.05861953751485342,0.03037302357925947,0.15360748233395904,0.6189541483703235,2.9461812210752227,3.149592529037545,0.8899531488367755,0.8868906596284,3.9297863349793585,2.3415402641833984,0.5218112427359654,0.7126784820251717,fern,sweep_results/rho_0.10/test_1584
0.1,0.031150197058723912,0.0190740413597624,0.1519612193208756,0.028680119770781345,0.03932846685218202,0.46411011529467416,0.016529652076042314,0.07465839374049231,2.7313451632821923,2.7841809603225536,0.8264309657621255,0.8172898402437871,1.0722257671182318,0.9942605136896333,1.5917662518790359,0.5622069376509188,fern,sweep_results/rho_0.10/test_1596
0.13,0.010945437010283504,0.014377923610937851,0.04160949392536574,0.01254970364310063,0.19072367714818259,0.5715509537290274,0.014006824172495972,0.010379850353195086,3.2927203792953006,2.475228785120971,0.5397422173865895,0.5378454253511364,0.5394861044956594,3.1234597920845224,3.143930566880546,0.6468965251189638,fern,sweep_results/rho_0.13/test_1620
0.13,0.04502372074180904,0.11337144065107897,0.211508464702325,0.5039481467551952,0.6702753702491605,0.03855747893186121,0.05248147625786738,0.060717327237374566,2.816535260817305,0.8267901038088339,0.9578524064101818,4.754886902146882,3.3736818191301805,0.5869918537145176,4.2043730475397005,4.6023473747960875,fern,sweep_results/rho_0.13/test_1640
0.13,0.26736645697591643,0.1196479422482205,0.5144197220279176,0.2011425062769449,0.029186250545139233,0.04604013943657785,0.15799725549074597,0.013113864989357935,2.8316465422976957,4.4206217012577556,0.8715636776225212,1.9464016330301628,1.1786827734610892,5.279941347837678,1.2575215720619188,3.7407498894283973,fern,sweep_results/rho_0.13/test_1641
0.13,0.02629740239185542,0.048709512212893324,0.01270756869929588,0.06679697947847124,0.0696995574189353,0.15194337380346498,0.04469156220270862,0.3568731684108173,2.971345636053102,2.713867284113873,1.3124168411039157,4.622785736690427,4.0975213693789065,0.8048234197110519,1.537496388437577,0.645195586385799,fern,sweep_results/rho_0.13/test_1667
0.13,0.6376537502366465,0.022610393101072664,0.02344066529680607,0.014038028851128448,0.0906233344621392,0.16364780467087126,0.16849958184264163,0.016330329122941207,1.6965175558726895,4.545324906798754,4.07809497557806,2.647103546304977,0.7951152880838982,2.3200932036856194,0.8268439337406321,0.9154754588088819,fern,sweep_results/rho_0.13/test_1697
0.13,0.11511830339243083,0.1281758661821428,0.09346440934801423,0.018571452521032296,0.040278939412619376,0.1087074757669264,0.02733649629631907,0.11129782051534153,3.604558225162195,0.6285001177009271,3.015894230821831,1.237774553128451,2.4273777407040202,1.2771467213439993,0.9300847956144636,1.5877971424345052,fern,sweep_results/rho_0.13/test_1706
0.13,0.03169854576727036,0.01567592730109823,0.4290066781279358,0.03220721716160123,0.07335954351626096,0.03146431298373627,0.8061759745260386,0.025339549751911872,2.769469043119994,2.7249903120984063,4.759356872766493,5.05141558657693,0.5061785509227029,3.52315468819863,1.4716593349465394,2.171662091358783,fern,sweep_results/rho_0.13/test_1762
0.13,0.0609964768494403,0.02105419662248207,0.04602739693383728,0.16025633368416767,0.16410240376637966,0.034484199982647165,0.020221766365026844,0.012358372907106811,2.6848764542549564,1.8214905841545936,4.695348889152627,2.967918443031158,0.5441180988140121,3.3283702506705684,0.804352744115424,0.6280224316213916,fern,sweep_results/rho_0.13/test_1782
0.13,0.09435138327520444,0.011422469602856946,0.01038670104677348,0.3902839865207501,0.01612098659070031,0.20048666395651799,0.05849589863707016,0.3885622348501474,3.597474233423129,4.314739277465918,1.058932135196591,1.7362059404690688,4.570130573039064,1.1235139200283135,4.061874216283506,1.8402310542809899,fern,sweep_results/rho_0.13/test_1820
0.13,0.28545766464258976,0.06806397373179063,0.03302498624574973,0.3170050153922769,0.024458863705482645,0.3870829489068048,0.1809028140723012,0.5437470520914848,2.7180370012471196,4.7348486794246325,1.484652168322995,2.31113857648449,1.3878722082644972,5.04696483737003,1.7061472657135506,3.9499183133566955,fern,sweep_results/rho_0.13/test_1861
0.13,0.5377456354093718,0.08142198900363426,0.049397444643959475,0.019614323285923184,0.39131977080377345,0.5732743555594375,0.1714750647122687,0.2800749274518247,2.1107303152002928,3.603636458450153,0.7384921697067526,1.7466877877746614,1.0636381253556415,2.4562986587500943,2.650473906258124,2.6023903592542927,fern,sweep_results/rho_0.13/test_1881
0.13,0.02059587433475397,0.5675498288371289,0.1758527965099897,0.45304773245358987,0.049938832128060474,0.016608310277328366,0.011806856028621533,0.8944654493876559,4.291104497266495,4.887537969651173,0.6144619271904633,2.487510199783366,2.7738059794438676,1.5360576846890854,3.1807503073746437,1.199379922595287,fern,sweep_results/rho_0.13/test_1935
0.13,0.016210513055330895,0.013049943976251994,0.13992025375615527,0.0173233691727824,0.01406731804342476,0.010809548375660945,0.47960647749506874,0.01321517948252321,2.7340290549993087,2.820931311848469,0.5476501859400129,2.8550691071658325,0.9612303107609472,0.6235291139665249,0.8217862552442372,3.707980450240709,fern,sweep_results/rho_0.13/test_1960
0.13,0.021246898038149633,0.026777825985060615,0.20907026708657273,0.027334199889722598,0.7525834045076232,0.24821216279197847,0.5263165449168545,0.012288177126233306,3.2699825298963177,2.411453441577966,2.801669004927597,2.9561732174960444,0.7723994794785557,3.60645865504856,3.176752726707929,0.9311395881647215,fern,sweep_results/rho_0.13/test_2017
0.13,0.22464810469624774,0.2323198387293734,0.5252147470652482,0.14506178533096498,0.24984362613793518,0.011497972016803762,0.03843623545875432,0.04588573952611426,2.501659283600039,3.9805699796483975,3.9228271633052065,2.0580256323486936,1.821369459030181,3.7661865508984937,0.6606670562636896,2.363760705930781,fern,sweep_results/rho_0.13/test_2126
0.13,0.1458872149889273,0.9488947450153671,0.7804491470643421,0.027650188460873013,0.012787955574986546,0.02254689962239647,0.023131547410020596,0.4838415188806442,2.767227325503382,2.019009686655687,3.09613050808555,1.4856738669508944,0.9083026920648151,0.7555842637265704,1.3165325388620326,0.7003695621445033,fern,sweep_results/rho_0.13/test_2175
0.13,0.27529483028316476,0.13836378605680855,0.48353068016791717,0.21574685143484498,0.19226637057726237,0.0386074235429546,0.025703336366862943,0.04880922424648918,3.6536603821790137,3.562133706958692,5.43706694223478,2.7357795538629373,1.1219588488575734,4.45742442560093,1.3507191140307546,3.8199804723795707,fern,sweep_results/rho_0.13/test_2215
0.13,0.04335042052959735,0.719131347598606,0.889114713411788,0.16946644597634763,0.5357662219125051,0.014182779780458088,0.02632781802262356,0.09076273753887427,3.264878457995085,4.058272008621224,4.375522178148435,2.1269990766785067,3.1279625634502612,0.55684434093305,4.079530693822517,1.1090079445792083,fern,sweep_results/rho_0.13/test_2233
0.13,0.01896252012533667,0.09555312744565708,0.6122744608917013,0.3533003751551017,0.01773051814153763,0.04466787066522188,0.26062643838938826,0.19739268691042403,2.94188128380632,4.528799794635645,0.7145769026190679,3.9502352903939397,2.172512590944891,2.5472006399467366,4.64050084820964,0.8001596376711756,fern,sweep_results/rho_0.13/test_2257
0.13,0.17221747846190402,0.10526390049635284,0.28160293488356186,0.607220626545555,0.14793588416732434,0.2782860087732245,0.0625255150574054,0.5833144281618567,3.7972197872864855,3.7073874451550144,4.6775961481453985,1.569660039343081,4.522938703523252,0.5289326445227142,1.3083442223362292,2.218904408381986,fern,sweep_results/rho_0.13/test_2306
0.13,0.02024593001196566,0.16137305625240048,0.059844481913586156,0.11292213357507205,0.35235288657222336,0.11476641399323227,0.026419390157022698,0.3001962327676333,3.621924160946476,4.22029216219831,1.3060774697251625,0.853580437718919,2.6692703709531496,1.3177817793638742,3.8508056287247547,2.2902687658745347,fern,sweep_results/rho_0.13/test_2322
